"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"United States","USA","School enrollment, primary (gross), gender parity index (GPI)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","","","","","","","","","","","","1.02197003364563","1.01301002502441","0.995130002498627","1.00894999504089","1.01609003543854","1.01294994354248","0.995589971542358","","","0.994329988956451","0.982110023498535","","0.980449974536896","0.99031001329422","0.9896399974823","0.987649977207184","","1.0255800485611","1.02755999565125","","","","","","0.989250004291534","","","","","","","","0.991720020771027","0.996640026569366","0.999750018119812","0.998329997062683","0.99234002828598","0.998839974403381","1.00705003738403","0.995100021362305","","","","",
"United States","USA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Regulatory Quality: Percentile Rank","RQ.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.6521759033203","","95.1086959838867","","95.1086959838867","","93.5135116577148","92.4324340820312","92.5373153686523","95.5882339477539","95.5882339477539","92.2330093383789","93.2038803100586","89.9521560668945","91.8660278320312","91.9431304931641","87.6777267456055","86.7298583984375","88.9423065185547","85.2380981445312","91.9047622680664","92.8571395874023","92.8571395874023","89.0476226806641","87.1428604125977","90.476188659668","91.0377349853516","90.5660400390625","",
"United States","USA","Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval","RL.PER.RNK.UPPER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.487434387207","","98.5","","99.0049743652344","","96.0198974609375","97.0149230957031","94.711540222168","96.172248840332","97.1291885375977","97.6076583862305","97.5961532592773","97.6303329467773","98.1042633056641","97.1830978393555","97.6525802612305","96.2441329956055","94.2307662963867","96.1904754638672","97.1428604125977","98.0952377319336","94.7619018554688","92.8571395874023","91.4285736083984","93.3333358764648","92.9245300292969","92.9245300292969","",
"United States","USA","Rule of Law: Estimate","RL.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5002189874649","","1.56696021556854","","1.56463289260864","","1.51690554618835","1.55444955825806","1.41830444335938","1.5282701253891","1.59266018867493","1.61114573478699","1.62871420383453","1.59132015705109","1.63102221488953","1.59098601341248","1.62034177780151","1.54942762851715","1.60697412490845","1.56301236152649","1.58059740066528","1.60897934436798","1.47568726539612","1.4241726398468","1.33649373054504","1.38915693759918","1.36920201778412","1.3276778459549","",
"United States","USA","Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval","PV.PER.RNK.LOWER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.4468078613281","","57.4468078613281","","69.8412704467773","","40.2116394042969","33.165828704834","23.3009700775146","29.6116504669189","48.7922706604004","41.5458946228027","50.480770111084","45.971565246582","47.8672981262207","54.502368927002","55.9241714477539","56.8720397949219","57.6190490722656","57.6190490722656","48.5714302062988","42.3809509277344","49.5283012390137","39.6226425170898","33.4905662536621","33.0188674926758","35.3773574829102","35.0710906982422","",
"United States","USA","Coverage of social insurance programs in richest quintile (% of population)","per_si_allsi.cov_q5_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","4475090","4439910","4414430","4390120","4358730","4355500","4353070","4357950","4354470","4393332","4370099","4346866","4324633","4301580","4301580","4301580","4303310","4281630","4281630","4281630","4281630","4313990","4313990","4313990","4313990","4313990","4269480","4269480","4269480","4269480","4269480","4254290","4229480","4211390","4201390","4163060","4148850","4145880","4138870","4143990","4149440","4130640","4130227.2","4129814.4","4129401.6","4128988.8","4128576","4148808.236","4169040.472","4189272.707","4209504.943","4229737.179","4238275.828","4246814.477","4255353.125","4263891.774","4272430.423","4261025.073","4249619.723","4238214.373","4226809.024","4215403.674","4215403.674","",
"United States","USA","Other people in need of international protection by country or territory of origin","SM.POP.OPIP.EO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Forcibly displaced people","SM.POP.FDIP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270781","276452","280952","347970","455029","559375","712827","929854","1032234","1189323","1338842","1642360","2161851","3010669","3619495",
"United States","USA","Children in employment, wage workers, male (% of male children in employment, ages 7-14)","SL.WAG.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.151","7.898","7.165","6.174","5.633","5.435","4.938","4.419","4.118","3.903","4.796","5.926","6.263","5.639","5.073","4.619","4.723","6.091","10.264","10.496","9.363","8.219","7.629","6.259","5.366","4.937","4.394","3.945","3.72","7.807","5.463","3.68","3.795","4.285",
"United States","USA","Share of youth not in education, employment or training, total (% of youth population)","SL.UEM.NEET.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.289","15.035","14.37","13.383","12.66","12.47","12.391","12.937","13.434","13.611","13.139","13.147","12.456","12.291","13.031","15.034","15.231","14.415","13.908","14.382","13.388","12.442","12.017","10.972","10.922","10.409","13.892","12.204","11.244","11.191","11.597",
"United States","USA","Share of youth not in education, employment or training, female (% of female youth population)","SL.UEM.NEET.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.716","18.645","17.512","16.08","15.239","15.069","15.094","15.31","15.652","15.462","15.331","15.254","14.812","14.335","14.44","15.598","15.574","15.345","14.823","15.216","14.48","13.335","12.812","11.761","11.543","10.934","14.194","12.621","11.723","11.391","11.994",
"United States","USA","Unemployment with intermediate education, female (% of female labor force with intermediate education)","SL.UEM.INTM.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.946","6.485","6.31","6.021","5.501","5.156","4.861","5.467","6.754","6.835","6.534","6.319","5.836","5.723","6.894","10.129","11.025","10.91","10.128","9.207","7.927","6.996","6.405","5.733","5.192","4.822","11.095","7.053","5.122","4.737","5.438",
"United States","USA","Unemployment with advanced education (% of total labor force with advanced education)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.004","2.845","2.667","2.295","2.063","2.116","1.934","2.563","3.328","3.456","3.099","2.711","2.427","2.42","3.013","5.337","5.474","5.136","4.741","4.322","3.691","3.032","2.908","2.686","2.45","2.38","5.591","3.576","2.321","2.373","2.608",
"United States","USA","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)","SL.UEM.1524.NE.ZS","11.2","13","11.3","12.2","11.5","10.1","8.6","8.7","8.7","8.4","11","12.7","12.1","10.5","11.9","16.1","14.7","13.6","12.3","11.8","13.9","14.9","17.8","17.2","13.9","13.6","13.3","12.2","11","10.9","11.2","13.4","14.2","13.4","12.539","12.188","12.109","11.442","10.441","9.898","9.338","10.558","11.996","12.428","11.847","11.309","10.508","10.543","12.846","17.601","18.424","17.309","16.211","15.546","13.397","11.624","10.427","9.237","8.613","8.392","14.92","9.73","8.129","7.938","8.929",
"United States","USA","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","10.8","12.7","11.5","12.4","12","10.9","9.7","9.7","9.7","9.1","11","12.6","12.3","11.2","12.4","15.5","14.6","14","12.9","12.2","13","14","16.2","15.8","13.3","13","12.8","11.7","10.6","10.4","10.7","12.5","13.1","12.3","11.799","11.771","11.428","10.929","9.757","9.462","8.922","9.612","11.103","11.419","10.975","10.131","9.695","9.432","11.183","14.886","15.835","15.73","14.661","13.925","12.173","10.402","9.34","8.088","7.671","7.342","14.836","8.9","7.466","7.095","8.126",
"United States","USA","Part time employment, male (% of total male employment)","SL.TLF.PART.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8","22.16","22.2","21.3","22.62","20.65","19.44","20.65","20.35","20.69","20.74","20.34","20.21","19.89","21.12","25.29","23.32","22.97","22.23","21.48","21.62","22.14","20.99","21.15","20.13","19.67","23.19","20.57","21","20.65","21.47",
"United States","USA","Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.078","58.002","58.178","58.476","58.136","58.189","57.89","57.64","57.197","56.666","56.004","55.888","55.74","55.167","54.927","54.112","53.446","52.675","51.819","51.056","50.628","50.236","50.251","50.232","49.885","50.114","48.232","48.15","48.933","49.463","49.463",
"United States","USA","Labor force participation rate, male (% of male population ages 15+) (national estimate)","SL.TLF.CACT.MA.NE.ZS","83.3","82.9","82","81.4","81","80.7","80.4","80.4","80.1","79.8","79.7","79.1","78.9","78.8","78.7","77.9","77.5","77.7","77.9","77.8","77.4","77","76.6","76.4","76.4","76.3","76.3","76.2","76.2","76.4","76.4","75.8","75.8","75.4","75.123","75.05","75.032","75.086","74.889","74.72","74.81","74.443","74.102","73.508","73.326","73.323","73.464","73.223","72.953","71.952","71.184","70.475","70.159","69.728","69.214","69.05","69.189","69.069","69.055","69.154","67.664","67.599","67.97","68.118","67.951",
"United States","USA","Labor force participation rate, female (% of female population ages 15+) (national estimate)","SL.TLF.CACT.FE.NE.ZS","37.7","38.1","37.9","38.3","38.7","39.3","40.3","41.1","41.6","42.7","43.3","43.4","43.9","44.7","45.7","46.3","47.3","48.4","50","50.9","51.5","52.1","52.6","52.9","53.6","54.5","55.3","56","56.6","57.4","57.5","57.4","57.8","57.9","58.862","59.048","59.343","59.898","59.847","60.034","59.942","59.787","59.622","59.505","59.164","59.255","59.363","59.308","59.471","59.194","58.623","58.104","57.684","57.206","56.974","56.677","56.801","57.035","57.078","57.428","56.201","56.091","56.788","57.332","57.495",
"United States","USA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.128","80.86","80.534","80.491","80.254","79.748","79.31","78.87","78.49","78.087","77.87","77.896","77.781","77.73","77.725","77.33","76.51","76.005","75.587","74.971","74.352","73.844","73.56","73.25","73.175","73.125","71.64","71.375","71.78","71.866","71.592",
"United States","USA","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.955","83.52","83.573","83.257","82.702","82.725","82.744","82.736","82.631","82.403","82.277","81.761","81.287","80.481","80.244","80.121","80.228","79.979","79.725","78.658","77.929","77.417","77.498","77.365","77.193","77.209","77.517","77.682","77.912","78.174","76.896","77.249","77.699","78.202","78.307",
"United States","USA","Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)","SL.TLF.ACTI.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.273","64","64.091","63.818","63.955","63.983","62.725","62.224","62.142","61.843","62.351","60.939","59.535","58.056","57.805","57.225","57.565","55.941","55.468","53.151","51.592","51.459","51.395","51.449","51.283","51.074","51.383","51.499","50.819","51.454","49.634","51.368","51.352","51.435","51.615",
"United States","USA","Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average working hours of children, working only, male, ages 7-14 (hours per week)","SL.TLF.0714.WK.MA.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average working hours of children, study and work, ages 7-14 (hours per week)","SL.TLF.0714.SW.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Average working hours of children, study and work, female, ages 7-14 (hours per week)","SL.TLF.0714.SW.FE.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7885484493694","63.5207468701383","64.0546822343687","63.9430668634896","63.7945218515781","64.0061582447943","63.9520933846433","64.146707289353","64.8971269304113","64.9931263113324","65.3228684203991","65.5360478589056","65.6262708669053","65.6121590524256","65.78817466302","65.4983523088581","65.9540940513832","66.6318705585268","68.2343722868252","68.6674980262674","68.8857842410721","69.1105909434459","68.8296094545581","68.8018358823623","68.9373928368224","69.0081892740627","69.0725450539258","68.9711550290149","68.9929470268081","69.371295848583","69.7270613019452","69.6979171551941","69.6195910067998","",
"United States","USA","Child employment in services, female (% of female economically active children ages 7-14)","SL.SRV.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Child employment in manufacturing (% of economically active children ages 7-14)","SL.MNF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2300851719735","32.52928447792","32.1986640895556","32.2509366657545","32.4472629887963","32.2609972888986","32.4207175851573","32.2770365142866","31.7305365046474","31.9065758460294","31.7919931373888","31.7889900833185","31.8981853258244","31.9692918392119","31.8957199585447","32.2152849705973","31.8555896052488","31.1149652152383","29.4624787234336","28.9040817195856","28.6856226938953","28.5896500389775","28.9128205078147","28.8877736707911","28.6037177786004","28.5424351692153","28.4847070825635","28.7069273584411","28.7249051913707","28.2965657643653","28.0578252548025","28.1608107956845","28.3211593110564","",
"United States","USA","Contributing family workers, male (% of male employment) (modeled ILO estimate)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.124083433989526","0.125371632820652","0.136168426077739","0.0915891433512383","0.0727606517437399","0.100405147901135","0.0851424154530789","0.0728752104184125","0.0623838042519363","0.0715097423878982","0.0633022073766862","0.0590098995228941","0.0547165496915798","0.0549468501401075","0.0611508256025676","0.0431276264843741","0.0515909288962971","0.0577833491784607","0.0489840046236906","0.0672515827721033","0.0532499754572366","0.0668440783849818","0.0579745441066046","0.0434944622630664","0.0483890132486347","0.0438290781687703","0.0353637758267331","0.0491401936310745","0.0371702817453598","0.0445617786469215","0.0576024317866251","0.0454912368500507","0.0406459458054563","",
"United States","USA","Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)","SL.FAM.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95336749944748","4.79252086024181","4.86142947935992","4.80418539973528","4.68057422707348","4.64758248892134","4.56207288007238","4.37225448997219","4.19698710365037","4.12207313457055","4.08592620535418","4.0440700650948","4.18039433332566","4.1830825815016","4.10705048133031","4.03348415647466","3.91393634414814","3.79882805728281","3.89433711044953","3.9173865406272","3.83116058828571","3.82743298683393","3.76777045039137","3.70386089223148","3.72689095090784","3.71515104447831","3.65445471833734","3.6815832903177","3.57091870418404","3.75528671251335","3.93662613521937","3.75593071122278","3.65789897142036","",
"United States","USA","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","56.1","55.4","55.5","55.4","55.7","56.2","56.9","57.3","57.5","58","57.4","56.6","57","57.8","57.8","56.1","56.8","57.9","59.3","59.9","59.2","59","57.8","57.9","59.5","60.1","60.7","61.5","62.3","63","62.8","61.7","61.5","61.7","62.579","62.948","63.222","63.844","64.06","64.253","64.396","63.663","62.732","62.276","62.345","62.689","63.12","62.987","62.177","59.32","58.472","58.372","58.561","58.584","59.007","59.343","59.729","60.114","60.422","60.784","56.772","58.361","59.965","60.326","60.075",
"United States","USA","Employment to population ratio, 15+, female (%) (national estimate)","SL.EMP.TOTL.SP.FE.NE.ZS","35.5","35.4","35.6","35.8","36.3","37.1","38.3","39","39.6","40.7","40.8","40.4","41","42","42.6","42","43.2","44.5","46.4","47.5","47.7","48","47.7","48","49.5","50.4","51.4","52.5","53.4","54.3","54.3","53.7","53.8","54.1","55.299","55.699","56.097","56.859","57.082","57.43","57.485","57.005","56.275","56.134","55.97","56.235","56.616","56.638","56.247","54.418","53.568","53.186","53.131","53.158","53.521","53.742","54.081","54.578","54.888","55.356","51.511","53.166","54.736","55.352","55.243",
"United States","USA","Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.62005235989061","5.42803586451889","5.46235570562685","5.38649252158169","5.24992978545827","5.20038190802687","5.11881206478163","4.89970865242213","4.73504501879414","4.68588305816253","4.65883452556198","4.59899967823879","4.76202084608966","4.76452682211587","4.70148380834239","4.66909369271903","4.58034261807386","4.45177601105206","4.53738120377134","4.54345976957517","4.43171754480057","4.40295463288901","4.33048644864848","4.25073574896541","4.26806104050285","4.24026737263694","4.18417540847102","4.21216757897521","4.10345266549563","4.20235408666385","4.48798031403476","4.26200572507068","4.15274125076842","",
"United States","USA","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)","SL.EMP.1524.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.041","51.642","52.13","53.004","53.143","52.592","52.969","53.695","53.705","54.346","52.573","50.719","49.1","49.086","49.091","49.415","48.379","46.661","42.668","40.973","41.362","41.838","42.291","43.33","44.206","44.948","45.793","45.892","46.56","41.725","45.598","46.445","47.077","46.515",
"United States","USA","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","SL.EMP.1524.SP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.096","48.868","49.401","50.296","50.112","50.245","50.962","51.979","51.785","52.196","50.988","49.382","47.738","47.512","47.895","47.543","47.133","45.669","42.794","41.025","40.849","41.298","41.869","42.797","43.835","44.348","45.361","45.782","46.476","41.218","45.182","45.986","47.232","46.816",
"United States","USA","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26752391955627","1.23289692658256","1.15096712425519","1.4980690503222","1.52090258244656","1.47207583569464","1.39905939636436","1.33932613300387","1.34153880114804","1.24331859806521","1.16201811895484","1.08251791191249","1.00981759022626","0.945143499696979","0.935083007973917","0.914768895115958","0.829969613670501","0.846565522763141","0.836826475272394","0.932289874086882","0.960314254893482","0.962521411299573","0.860025572205809","0.876738273894809","0.957270207772168","0.96697348810863","0.949232399475424","0.963708568284735","0.950514367943814","1.03199746857486","0.993735662823405","0.992310788871716","0.986813617212459","",
"United States","USA","Prosperity gap (average shortfall from a prosperity standard of $28/day)","SI.SPR.PGAP","","","","2","1.9","1.7","1.6","1.6","1.5","1.3","1.5","1.4","1.4","1.4","1.4","1.2","1.2","1.1","1.1","1.1","1.1","1.1","1.2","1.2","1.1","1.1","1.1","1","1","1","1","1","1.1","1.1","1.1","1.1","1.2","1.2","1.2","1.2","1.2","1.3","1.2","1.4","1.4","1.4","1.4","1.4","1.5","1.3","1.5","1.5","1.5","1.5","1.6","1.5","1.4","1.5","1.4","1.3","0.8","0.8","1.6","1.4","",
"United States","USA","Survey mean consumption or income per capita, bottom 40% of population (2021 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6","","","","","35.16","",
"United States","USA","Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population)","SI.POV.UMIC","","","","5.2","5","4.2","4.5","3.7","3.2","2.7","3.2","3","2.7","2.7","2.7","2.7","2.2","2.2","2.5","1.7","1.7","1.7","2.2","2.2","2","2","2","1.7","1.7","1.5","1.5","1.7","2","2","1.7","1.7","1.5","1.7","1.7","1.5","1.7","2","2","2","2","2","2","2","2","2","2.2","2.2","2.2","2","2.2","2.2","2","2.2","2","1.7","1.5","1","2.2","2","",
"United States","USA","Multidimensional poverty headcount ratio (UNDP) (% of population)","SI.POV.MPUN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty gap at $3.00 a day (2021 PPP) (%)","SI.POV.GAPS","","","","1","1","0.8","0.7","0.7","0.6","0.4","0.7","0.6","0.6","0.6","0.6","0.5","0.5","0.4","0.4","0.5","0.4","0.4","0.5","0.5","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.4","0.4","0.4","0.5","0.5","0.5","0.6","0.6","0.5","0.6","0.7","0.6","0.8","0.8","0.8","0.8","0.8","0.8","0.7","0.8","0.8","0.8","0.8","1","0.9","0.9","1","0.8","0.8","0.3","0.2","1","0.9","",
"United States","USA","Proportion of people living below 50 percent of median income (%)","SI.DST.50MD","","","","15.5","15.7","16","16.7","16.2","15.7","15.7","16.2","16.2","17","16.2","15.7","16.5","16.2","15.7","15.7","15.5","16","16.5","17.7","18.7","18.2","18.2","18.2","18.2","18.2","18","18.2","18.7","18.7","19","18.2","17.7","18","17.7","18","17.7","17.5","17.7","18.2","18","17.7","17.7","18","18.5","18.2","17.5","17.7","18","18.2","18","17","17.2","18","18.5","18.2","18.7","17","15.5","18.2","18.7","",
"United States","USA","Income share held by third 20%","SI.DST.03RD.20","","","","16.6","16.3","16.5","16.5","16.5","16.6","16.6","16.6","16.5","16.7","16.8","16.9","16.9","16.9","16.8","17.1","17","17","16.8","16.7","16.6","16.6","16.5","16.5","16.6","16.4","16.3","16.3","16.4","16.3","15.8","15.8","15.7","15.6","15.6","15.8","15.7","15.6","15.6","15.7","15.6","15.6","15.4","15.3","15.5","15.5","15.4","15.6","15.4","15.4","15.4","15","15.1","15.2","15.3","15.2","15.1","15.5","15.3","15.2","15.2","",
"United States","USA","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.62250519","54.67609024","54.79912949","55.02537537","54.57746124","54.5237999","53.6925621","53.65981293","52.50832367","51.40851212","51.03952026","50.86388016","51.15260315","50.47939682","49.21068573","48.60779953","48.77632141","48.79594803","48.50255585","48.13100052","42.95824432","44.66291428","44.82564545","","",
"United States","USA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018.53456015944","2221.63082401021","2408.27375932998","2578.05488947469","2757.98584982443","2923.48379124131","3150.0522630693","3315.05268751712","3497.73292592039","3700.15598321335","3836.58649421289","3938.64378303008","4035.913808574","4165.3899665359","4467.52063422141","4728.52385841685","4884.79517279513","5029.45594043157","5243.601598678","5470.11145507537","6658.35288112309","6639.94733948105","6860.61861512211","","",
"United States","USA","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.377491","45.32390976","45.2008667","44.97462082","45.42254257","45.47619629","46.30744171","46.34019089","47.49167633","48.59148026","48.96047974","49.13611984","48.84739304","49.52059937","50.78931427","51.39220428","51.22367477","51.20405197","51.49744415","51.86899948","57.04175568","55.33708954","55.17435455","","",
"United States","USA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4548.55482518934","4901.67536216281","5327.93694234898","5732.24369331565","6071.84414824311","6428.60205272132","6802.47531175785","7153.73135405567","7364.93852233971","7614.82434448835","7836.08833444849","8015.78094831055","8262.29071793495","8411.42846435849","8796.18226897323","9200.85850798081","9536.20578107423","9822.37878574969","10182.2559044688","10546.0131995918","11672.7701241646","11999.0907493833","12434.433860855","","",
"United States","USA","Proportion of population pushed or further pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%)","SH.UHC.TOTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.84","10.85","11.05","11.5","10.54","10.32","10.39","9.31","9.63","10.03","9.61","","9.77","9.06","","10.2","9.82","9.67","9.45","8.19","8.34","8.59","9.3","8.84","7.94","8.19","","","",
"United States","USA","Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%)","SH.UHC.OOPC.25.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.91","0.81","0.97","1.04","1.08","1.01","0.99","0.95","0.89","0.97","0.82","","0.72","0.73","","0.85","0.86","0.78","0.74","0.77","0.66","0.73","0.77","0.74","0.73","0.89","","","",
"United States","USA","Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%)","SH.UHC.NOP1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.01","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","",
"United States","USA","Incidence of tuberculosis (per 100,000 people)","SH.TBS.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7","6.5","6","5.9","5.7","5.5","5.3","5.1","4.9","4.3","4.1","3.9","3.6","3.3","3.2","3.2","3.1","3","2.9","2.9","2.3","2.6","2.6","3.1","",
"United States","USA","PPG, other private creditors (NFL, current US$)","DT.NFL.PROP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","PPG, commercial banks (NFL, current US$)","DT.NFL.PCBK.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net financial flows, others (NFL, current US$)","DT.NFL.MOTH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net financial flows, IMF nonconcessional (NFL, current US$)","DT.NFL.IMFN.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Net official flows from UN agencies, IAEA (current US$)","DT.NFL.IAEA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
